order_id,user_id,gender,age,country,product_category,product_brand,product_department,retail_price,sale_price,discount_amount,discount_percent,days_to_ship,shipping_duration,days_to_return,is_returned,order_status,order_date,order_day_of_week,order_month,order_year
42160,33587,F,22,China,Accessories,Kenneth Cole REACTION,Women,22.950000762939453,22.950000762939453,0,0,1,1,,0,Complete,2025-05-13 10:37:00 UTC,3,5,2025
42160,33587,F,22,China,Tops & Tees,D.E.P.T.,Women,89,89,0,0,1,1,,0,Complete,2025-05-13 10:37:00 UTC,3,5,2025
42161,33587,F,22,China,Maternity,FineBrandShop,Women,15.899999618530272,15.899999618530272,0,0,2,4,,0,Complete,2025-07-21 10:37:00 UTC,2,7,2025
42167,33591,F,17,China,Shorts,[BLANKNYC],Women,78,78,0,0,0,0,,0,Complete,2024-06-19 08:39:00 UTC,4,6,2024
42168,33592,F,57,United States,Swim,Speedo,Women,69.989997863769531,69.989997863769531,0,0,1,0,,0,Complete,2025-09-07 12:30:00 UTC,1,9,2025
42186,33607,F,17,China,Active,Minus33 Merino Wool,Women,70,70,0,0,1,1,,0,Complete,2022-11-27 15:32:00 UTC,1,11,2022
42200,33617,F,55,China,Tops & Tees,Columbia,Women,44.9900016784668,44.9900016784668,0,0,2,1,,0,Complete,2025-10-17 15:23:25.130419 UTC,6,10,2025
42201,33618,F,43,United States,Active,Zenana,Women,9.4899997711181641,9.4899997711181641,0,0,0,4,,0,Complete,2025-10-12 07:14:00 UTC,1,10,2025
42207,33622,F,25,China,Intimates,Oscar de la Renta,Women,25,25,0,0,0,0,,0,Complete,2025-06-23 11:00:00 UTC,2,6,2025
42221,33632,F,38,South Korea,Shorts,Volcom,Women,42,42,0,0,1,2,,0,Complete,2025-06-19 15:21:00 UTC,5,6,2025
42231,33638,F,48,South Korea,Blazers & Jackets,Dunbrooke,Women,59.9900016784668,59.9900016784668,0,0,0,2,,0,Complete,2025-07-12 01:01:00 UTC,7,7,2025
42234,33640,F,66,Brasil,Plus,Ecoscapes,Women,16.75,16.75,0,0,0,4,,0,Complete,2025-02-20 09:20:00 UTC,5,2,2025
42234,33640,F,66,Brasil,Blazers & Jackets,Rafaella,Women,53.180000305175774,53.180000305175774,0,0,0,4,,0,Complete,2025-02-20 09:20:00 UTC,5,2,2025
42235,33640,F,66,Brasil,Accessories,SmartWool,Women,25,25,0,0,1,3,,0,Complete,2025-07-25 09:20:00 UTC,6,7,2025
42258,33667,F,38,Australia,Fashion Hoodies & Sweatshirts,Allegra K,Women,18.399999618530277,18.399999618530277,0,0,0,4,,0,Complete,2023-12-24 02:34:00 UTC,1,12,2023
42268,33679,F,68,United States,Socks & Hosiery,Soxnet,Women,5.9899997711181641,5.9899997711181641,0,0,1,2,,0,Complete,2025-05-01 18:16:00 UTC,5,5,2025
42269,33680,F,65,United States,Sleep & Lounge,Casual Moments,Women,62.400001525878906,62.400001525878906,0,0,0,3,,0,Complete,2022-01-20 05:03:00 UTC,5,1,2022
42272,33684,F,12,United States,Tops & Tees,Carhartt,Women,24.989999771118164,24.989999771118164,0,0,2,0,,0,Complete,2025-07-07 12:28:00 UTC,2,7,2025
42274,33686,F,12,Brasil,Fashion Hoodies & Sweatshirts,Black Market-Lowbrow,Women,48.950000762939446,48.950000762939446,0,0,2,3,,0,Complete,2025-10-17 17:19:26.670183 UTC,6,10,2025
42276,33689,F,60,United States,Intimates,Felina,Women,36,36,0,0,1,2,,0,Complete,2023-05-21 02:45:00 UTC,1,5,2023
42277,33689,F,60,United States,Leggings,Anna-Kaci,Women,13.899999618530272,13.899999618530272,0,0,0,2,,0,Complete,2020-06-04 02:45:00 UTC,5,6,2020
42294,33698,F,12,China,Swim,BB,Women,49.9900016784668,49.9900016784668,0,0,2,1,,0,Complete,2023-08-05 05:31:00 UTC,7,8,2023
42306,33713,F,67,China,Plus,Luxury Divas,Women,15.989999771118164,15.989999771118164,0,0,2,3,,0,Complete,2022-11-29 13:56:00 UTC,3,11,2022
42306,33713,F,67,China,Intimates,Barely There,Women,35,35,0,0,2,3,,0,Complete,2022-11-29 13:56:00 UTC,3,11,2022
42306,33713,F,67,China,Swim,Roxy,Women,44.9900016784668,44.9900016784668,0,0,2,3,,0,Complete,2022-11-29 13:56:00 UTC,3,11,2022
42306,33713,F,67,China,Sleep & Lounge,Minus33 Merino Wool,Women,58.5,58.5,0,0,2,3,,0,Complete,2022-11-29 13:56:00 UTC,3,11,2022
42307,33713,F,67,China,Plus,Flexees,Women,59,59,0,0,1,2,,0,Complete,2024-03-10 13:56:00 UTC,1,3,2024
42327,33726,F,68,Germany,Leggings,Styles For Less,Women,9.9899997711181641,9.9899997711181641,0,0,0,4,,0,Complete,2024-08-26 03:37:00 UTC,2,8,2024
42327,33726,F,68,Germany,Sleep & Lounge,Katnap,Women,9.9899997711181641,9.9899997711181641,0,0,0,4,,0,Complete,2024-08-26 03:37:00 UTC,2,8,2024
42327,33726,F,68,Germany,Intimates,Rhonda Shear,Women,23.850000381469727,23.850000381469727,0,0,0,4,,0,Complete,2024-08-26 03:37:00 UTC,2,8,2024
42327,33726,F,68,Germany,Leggings,Stella,Women,24.989999771118164,24.989999771118164,0,0,0,4,,0,Complete,2024-08-26 03:37:00 UTC,2,8,2024
42329,33729,F,49,United States,Dresses,Trina Turk,Women,100.95999908447266,100.95999908447266,0,0,2,4,,0,Complete,2022-05-01 08:09:00 UTC,1,5,2022
42331,33731,F,31,France,Tops & Tees,High Style,Women,9.9899997711181641,9.9899997711181641,0,0,2,1,,0,Complete,2025-08-11 18:52:00 UTC,2,8,2025
42331,33731,F,31,France,Dresses,Hot from Hollywood,Women,49.9900016784668,49.9900016784668,0,0,2,1,,0,Complete,2025-08-11 18:52:00 UTC,2,8,2025
42331,33731,F,31,France,Swim,Becca by Rebecca Virtue,Women,68,68,0,0,2,1,,0,Complete,2025-08-11 18:52:00 UTC,2,8,2025
42335,33734,F,45,China,Tops & Tees,Allegra K,Women,11.670000076293944,11.670000076293944,0,0,0,4,,0,Complete,2025-01-08 04:34:00 UTC,4,1,2025
42336,33734,F,45,China,Shorts,KUT from the Kloth,Women,25,25,0,0,2,2,,0,Complete,2021-04-19 04:34:00 UTC,2,4,2021
42337,33735,F,29,China,Fashion Hoodies & Sweatshirts,Hurley,Women,54,54,0,0,0,4,,0,Complete,2021-12-13 09:48:00 UTC,2,12,2021
42375,33774,F,64,China,Active,White Sierra,Women,32.950000762939453,32.950000762939453,0,0,1,2,,0,Complete,2024-04-27 14:23:00 UTC,7,4,2024
42376,33774,F,64,China,Active,Fruit of the Loom,Women,18,18,0,0,2,3,,0,Complete,2025-07-04 14:23:00 UTC,6,7,2025
42376,33774,F,64,China,Fashion Hoodies & Sweatshirts,Walls,Women,35.580001831054688,35.580001831054688,0,0,2,3,,0,Complete,2025-07-04 14:23:00 UTC,6,7,2025
42410,33798,F,55,France,Swim,TYR,Women,55.7599983215332,55.7599983215332,0,0,2,2,,0,Complete,2020-07-25 01:35:00 UTC,7,7,2020
42411,33799,F,70,South Korea,Shorts,Billabong,Women,29.989999771118164,29.989999771118164,0,0,1,0,,0,Complete,2025-09-18 12:36:00 UTC,5,9,2025
42412,33799,F,70,South Korea,Skirts,Woodleigh,Women,14.75,14.75,0,0,0,1,,0,Complete,2023-10-18 12:36:00 UTC,4,10,2023
42412,33799,F,70,South Korea,Shorts,Grane,Women,16.659999847412109,16.659999847412109,0,0,0,1,,0,Complete,2023-10-18 12:36:00 UTC,4,10,2023
42412,33799,F,70,South Korea,Maternity,Breast is Best,Women,26.430000305175781,26.430000305175781,0,0,0,1,,0,Complete,2023-10-18 12:36:00 UTC,4,10,2023
42412,33799,F,70,South Korea,Sleep & Lounge,Roamans,Women,34.9900016784668,34.9900016784668,0,0,0,1,,0,Complete,2023-10-18 12:36:00 UTC,4,10,2023
42414,33800,F,69,Germany,Socks & Hosiery,dollhouse,Women,11.989999771118164,11.989999771118164,0,0,0,3,,0,Complete,2025-09-26 13:10:00 UTC,6,9,2025
42414,33800,F,69,Germany,Sleep & Lounge,Frederick's of Hollywood,Women,34,34,0,0,0,3,,0,Complete,2025-09-26 13:10:00 UTC,6,9,2025
42420,33803,F,19,Germany,Intimates,Luxury Lane,Women,24.989999771118164,24.989999771118164,0,0,0,2,,0,Complete,2024-03-06 08:20:00 UTC,4,3,2024
42421,33803,F,19,Germany,Active,ExOfficio,Women,99,99,0,0,2,0,,0,Complete,2025-07-21 08:20:00 UTC,2,7,2025
42425,33806,F,50,Spain,Jeans,Not Your Daughter's Jeans,Women,81.9000015258789,81.9000015258789,0,0,1,3,,0,Complete,2022-12-06 06:59:00 UTC,3,12,2022
42430,33809,F,47,United States,Leggings,Soho Girls,Women,6.9899997711181641,6.9899997711181641,0,0,2,0,,0,Complete,2025-07-14 05:49:00 UTC,2,7,2025
42430,33809,F,47,United States,Dresses,Bobi,Women,85,85,0,0,2,0,,0,Complete,2025-07-14 05:49:00 UTC,2,7,2025
42440,33818,F,51,Brasil,Intimates,Glamorise,Women,45.9900016784668,45.9900016784668,0,0,2,1,,0,Complete,2022-06-09 11:29:00 UTC,5,6,2022
42482,33850,F,36,Brasil,Intimates,Carnival,Women,42,42,0,0,1,3,,0,Complete,2023-12-27 17:33:00 UTC,4,12,2023
42488,33855,F,54,Brasil,Intimates,Laura,Women,31.950000762939453,31.950000762939453,0,0,0,3,,0,Complete,2025-10-19 12:49:30.446891 UTC,1,10,2025
42492,33859,F,42,China,Sleep & Lounge,Hanro,Women,68,68,0,0,1,0,,0,Complete,2022-04-13 14:24:00 UTC,4,4,2022
42494,33859,F,42,China,Swim,Miraclesuit,Women,182,182,0,0,2,4,,0,Complete,2025-02-20 14:24:00 UTC,5,2,2025
42505,33869,F,53,France,Accessories,Woolrich,Women,11.989999771118164,11.989999771118164,0,0,2,2,,0,Complete,2025-03-03 18:12:00 UTC,2,3,2025
42507,33871,F,43,South Korea,Outerwear & Coats,Horny Toad,Women,94.949996948242173,94.949996948242173,0,0,2,4,,0,Complete,2021-09-13 05:41:00 UTC,2,9,2021
42525,33881,F,49,Brasil,Intimates,La Perla,Women,69,69,0,0,1,0,,0,Complete,2025-08-10 01:14:00 UTC,1,8,2025
42537,33892,F,30,United Kingdom,Fashion Hoodies & Sweatshirts,Metal Mulisha,Women,37.9900016784668,37.9900016784668,0,0,0,4,,0,Complete,2025-10-16 13:44:31.303761 UTC,5,10,2025
42557,33906,F,18,United States,Outerwear & Coats,Columbia,Women,79.949996948242173,79.949996948242173,0,0,0,1,,0,Complete,2024-09-30 12:13:00 UTC,2,9,2024
42557,33906,F,18,United States,Blazers & Jackets,Vivienne Westwood,Women,485,485,0,0,0,1,,0,Complete,2024-09-30 12:13:00 UTC,2,9,2024
42558,33907,F,24,United States,Tops & Tees,Patty,Women,37.979999542236328,37.979999542236328,0,0,1,3,,0,Complete,2022-04-21 07:19:00 UTC,5,4,2022
42571,33916,F,22,China,Plus,Calvin Klein,Women,99.5,99.5,0,0,1,1,,0,Complete,2025-06-10 00:30:00 UTC,3,6,2025
42632,33971,F,28,Brasil,Dresses,Connected,Women,60,60,0,0,0,4,,0,Complete,2020-09-07 13:38:00 UTC,2,9,2020
42632,33971,F,28,Brasil,Sweaters,Leo & Nicole,Women,88,88,0,0,0,4,,0,Complete,2020-09-07 13:38:00 UTC,2,9,2020
42633,33971,F,28,Brasil,Maternity,Motherhood Maternity,Women,24.979999542236328,24.979999542236328,0,0,1,3,,0,Complete,2023-12-03 13:38:00 UTC,1,12,2023
42636,33974,F,51,South Korea,Shorts,Dockers,Women,25,25,0,0,0,2,,0,Complete,2024-01-09 17:37:00 UTC,3,1,2024
42637,33975,F,50,Brasil,Sweaters,Evolution by Cyrus,Women,100,100,0,0,0,1,,0,Complete,2022-09-05 15:26:00 UTC,2,9,2022
42638,33975,F,50,Brasil,Sleep & Lounge,Roamans,Women,44.9900016784668,44.9900016784668,0,0,2,2,,0,Complete,2021-08-30 15:26:00 UTC,2,8,2021
42649,33986,F,15,China,Accessories,Kate Spade,Women,129.99000549316406,129.99000549316406,0,0,2,0,,0,Complete,2024-09-21 13:28:00 UTC,7,9,2024
42651,33988,F,29,United States,Intimates,Corset-story,Women,100,100,0,0,1,3,,0,Complete,2025-02-04 11:12:00 UTC,3,2,2025
42652,33988,F,29,United States,Socks & Hosiery,Capelli New York,Women,14.949999809265137,14.949999809265137,0,0,1,2,,0,Complete,2024-09-15 11:12:00 UTC,1,9,2024
42652,33988,F,29,United States,Fashion Hoodies & Sweatshirts,Roxy,Women,46,46,0,0,1,2,,0,Complete,2024-09-15 11:12:00 UTC,1,9,2024
42652,33988,F,29,United States,Jeans,KUT from the Kloth,Women,59.189998626708977,59.189998626708977,0,0,1,2,,0,Complete,2024-09-15 11:12:00 UTC,1,9,2024
42652,33988,F,29,United States,Active,Beyond Yoga,Women,75,75,0,0,1,2,,0,Complete,2024-09-15 11:12:00 UTC,1,9,2024
42657,33993,F,18,China,Active,Icebreaker,Women,19,19,0,0,2,0,,0,Complete,2022-01-11 16:17:00 UTC,3,1,2022
42667,34002,F,48,China,Suits,Danny & Nicole,Women,70,70,0,0,1,3,,0,Complete,2023-08-08 09:10:00 UTC,3,8,2023
42676,34015,F,24,Brasil,Tops & Tees,Allegra K,Women,9.75,9.75,0,0,1,1,,0,Complete,2023-02-24 18:46:00 UTC,6,2,2023
42678,34017,F,39,China,Maternity,Belly Bandit,Women,69.949996948242188,69.949996948242188,0,0,1,1,,0,Complete,2023-01-30 07:19:00 UTC,2,1,2023
42678,34017,F,39,China,Swim,Speedo,Women,71.069999694824219,71.069999694824219,0,0,1,1,,0,Complete,2023-01-30 07:19:00 UTC,2,1,2023
42719,34049,F,23,United States,Intimates,Bslingerie,Women,19.989999771118164,19.989999771118164,0,0,1,3,,0,Complete,2025-01-24 08:49:00 UTC,6,1,2025
42723,34052,F,28,United States,Jeans,MEK Denim,Women,135,135,0,0,2,3,,0,Complete,2025-10-17 17:19:34.884973 UTC,6,10,2025
42724,34052,F,28,United States,Jeans,Southpole,Women,25,25,0,0,0,2,,0,Complete,2025-10-17 17:19:34.884973 UTC,6,10,2025
42737,34060,F,46,China,Accessories,Ray-Ban,Women,142.94000244140625,142.94000244140625,0,0,1,2,,0,Complete,2022-02-18 01:47:00 UTC,6,2,2022
42740,34065,F,21,China,Sleep & Lounge,Nvie Designs,Women,14.989999771118164,14.989999771118164,0,0,1,4,,0,Complete,2023-04-15 05:28:00 UTC,7,4,2023
42741,34065,F,21,China,Pants & Capris,Dockers,Women,39.9900016784668,39.9900016784668,0,0,0,2,,0,Complete,2022-02-12 05:28:00 UTC,7,2,2022
42743,34066,F,48,United Kingdom,Shorts,Indigo Rein,Women,16.659999847412109,16.659999847412109,0,0,0,4,,0,Complete,2020-12-28 07:08:00 UTC,2,12,2020
42749,34070,F,27,United States,Intimates,Fashion Forms,Women,28,28,0,0,2,2,,0,Complete,2024-05-16 02:34:00 UTC,5,5,2024
42753,34076,F,12,China,Clothing Sets,Aeropostale,Women,39.9900016784668,39.9900016784668,0,0,1,1,,0,Complete,2023-11-06 08:20:00 UTC,2,11,2023
42757,34079,F,61,Belgium,Fashion Hoodies & Sweatshirts,True Religion,Women,110.38999938964844,110.38999938964844,0,0,0,3,,0,Complete,2024-05-23 09:20:00 UTC,5,5,2024
42759,34082,F,70,Brasil,Socks & Hosiery,HUE,Women,20,20,0,0,2,0,,0,Complete,2024-08-23 11:52:00 UTC,6,8,2024
42763,34084,F,57,Brasil,Tops & Tees,Red Dot,Women,58,58,0,0,1,3,,0,Complete,2021-12-06 02:00:00 UTC,2,12,2021
42766,34086,F,55,France,Dresses,Trixxi,Women,25,25,0,0,0,4,,0,Complete,2025-04-24 15:52:00 UTC,5,4,2025
42766,34086,F,55,France,Sweaters,Calvin Klein Jeans,Women,59.5,59.5,0,0,0,4,,0,Complete,2025-04-24 15:52:00 UTC,5,4,2025
42789,34103,F,23,China,Swim,Miraclesuit,Women,180,180,0,0,2,1,,0,Complete,2025-05-10 02:17:00 UTC,7,5,2025
42796,34108,F,49,United States,Intimates,Laura,Women,31.450000762939453,31.450000762939453,0,0,0,3,,0,Complete,2024-08-08 11:17:00 UTC,5,8,2024
42802,34114,F,58,Brasil,Sleep & Lounge,Josie by Natori,Women,88,88,0,0,2,2,,0,Complete,2024-03-11 13:17:00 UTC,2,3,2024
42807,34116,F,53,Brasil,Accessories,Maui Jim,Women,299,299,0,0,0,2,,0,Complete,2025-05-01 14:16:00 UTC,5,5,2025
42810,34117,F,20,Spain,Jeans,Sanctuary,Women,139,139,0,0,0,3,,0,Complete,2022-11-18 18:44:00 UTC,6,11,2022
42814,34120,F,33,United States,Intimates,Everjune,Women,38.950000762939446,38.950000762939446,0,0,2,0,,0,Complete,2024-07-18 09:57:00 UTC,5,7,2024
42814,34120,F,33,United States,Jeans,Rock Revival,Women,148,148,0,0,2,0,,0,Complete,2024-07-18 09:57:00 UTC,5,7,2024
42830,34130,F,68,China,Active,Valmont,Women,20,20,0,0,0,2,,0,Complete,2025-01-21 16:01:00 UTC,3,1,2025
42838,34139,F,53,United States,Maternity,Mermaid Maternity,Women,52,52,0,0,2,0,,0,Complete,2023-09-14 03:05:00 UTC,5,9,2023
42857,34156,F,29,China,Maternity,Motherhood Maternity,Women,29.979999542236328,29.979999542236328,0,0,0,3,,0,Complete,2025-05-22 15:15:00 UTC,5,5,2025
42857,34156,F,29,China,Intimates,Commando,Women,48,48,0,0,0,3,,0,Complete,2025-05-22 15:15:00 UTC,5,5,2025
42859,34157,F,39,Brasil,Sleep & Lounge,HUE,Women,20,20,0,0,0,3,,0,Complete,2024-02-15 08:08:00 UTC,5,2,2024
42860,34158,F,41,Belgium,Accessories,SilverHooks,Women,14.989999771118164,14.989999771118164,0,0,0,0,,0,Complete,2021-05-11 00:53:00 UTC,3,5,2021
42870,34166,F,65,France,Intimates,Olga,Women,24,24,0,0,1,4,,0,Complete,2024-10-13 07:10:00 UTC,1,10,2024
42897,34190,F,16,China,Dresses,Hurley,Women,35,35,0,0,2,0,,0,Complete,2022-02-28 08:40:00 UTC,2,2,2022
42907,34197,F,51,United States,Tops & Tees,Full Tilt,Women,16.989999771118164,16.989999771118164,0,0,1,2,,0,Complete,2021-06-23 01:54:00 UTC,4,6,2021
42908,34197,F,51,United States,Intimates,Morris Costumes,Women,20.940000534057617,20.940000534057617,0,0,0,4,,0,Complete,2023-10-26 01:54:00 UTC,5,10,2023
42908,34197,F,51,United States,Shorts,True Religion,Women,178.97999572753906,178.97999572753906,0,0,0,4,,0,Complete,2023-10-26 01:54:00 UTC,5,10,2023
42937,34220,F,53,China,Plus,Gold Toe,Women,16,16,0,0,0,4,,0,Complete,2022-12-02 14:37:00 UTC,6,12,2022
42937,34220,F,53,China,Suits,Ice,Women,57.9900016784668,57.9900016784668,0,0,0,4,,0,Complete,2022-12-02 14:37:00 UTC,6,12,2022
42937,34220,F,53,China,Leggings,Acne,Women,114.98999786376952,114.98999786376952,0,0,0,4,,0,Complete,2022-12-02 14:37:00 UTC,6,12,2022
42937,34220,F,53,China,Dresses,Adrianna Papell,Women,130,130,0,0,0,4,,0,Complete,2022-12-02 14:37:00 UTC,6,12,2022
42938,34220,F,53,China,Intimates,Cosabella,Women,29,29,0,0,1,0,,0,Complete,2023-08-12 14:37:00 UTC,7,8,2023
42938,34220,F,53,China,Maternity,Olian,Women,60,60,0,0,1,0,,0,Complete,2023-08-12 14:37:00 UTC,7,8,2023
42942,34223,F,13,Brasil,Active,Mountain Hardwear,Women,70,70,0,0,0,4,,0,Complete,2020-07-16 03:35:00 UTC,5,7,2020
42946,34226,F,22,China,Plus,Bali,Women,48,48,0,0,2,2,,0,Complete,2025-01-19 03:08:00 UTC,1,1,2025
42954,34231,F,68,China,Tops & Tees,Panhandle Slim,Women,25,25,0,0,2,0,,0,Complete,2021-05-05 05:28:00 UTC,4,5,2021
42957,34233,F,56,South Korea,Intimates,BridalPetticoat,Women,64.949996948242188,64.949996948242188,0,0,2,1,,0,Complete,2025-08-06 08:14:00 UTC,4,8,2025
42964,34235,F,65,China,Active,MJ Soffe,Women,20,20,0,0,1,1,,0,Complete,2020-11-11 02:52:00 UTC,4,11,2020
42972,34240,F,32,China,Jeans,Silver Jeans,Women,82,82,0,0,1,0,,0,Complete,2025-08-28 17:36:00 UTC,5,8,2025
43006,34261,F,48,Germany,Shorts,CoreyLynnCalter,Women,69.800003051757812,69.800003051757812,0,0,1,4,,0,Complete,2024-08-25 05:26:00 UTC,1,8,2024
43010,34267,F,68,South Korea,Sleep & Lounge,P.J. Salvage,Women,60,60,0,0,1,3,,0,Complete,2022-11-11 17:46:00 UTC,6,11,2022
43053,34307,F,58,South Korea,Fashion Hoodies & Sweatshirts,Volcom,Women,59.5,59.5,0,0,1,3,,0,Complete,2021-10-25 02:17:00 UTC,2,10,2021
43055,34309,F,15,United States,Outerwear & Coats,Jones New York,Women,299.989990234375,299.989990234375,0,0,1,1,,0,Complete,2022-11-04 06:43:00 UTC,6,11,2022
43056,34309,F,15,United States,Maternity,Mommy Paradise,Women,22.989999771118164,22.989999771118164,0,0,1,1,,0,Complete,2024-12-22 06:43:00 UTC,1,12,2024
43058,34310,F,54,France,Intimates,Frederick's of Hollywood,Women,64,64,0,0,0,3,,0,Complete,2024-10-02 09:50:00 UTC,4,10,2024
43059,34311,F,50,China,Swim,Oakley,Women,40,40,0,0,0,1,,0,Complete,2019-09-24 14:11:00 UTC,3,9,2019
43073,34321,F,69,Germany,Accessories,Alki'i,Women,9.9899997711181641,9.9899997711181641,0,0,1,0,,0,Complete,2022-02-20 15:12:00 UTC,1,2,2022
43077,34328,F,14,United States,Jeans,Silver Jeans,Women,30.309999465942383,30.309999465942383,0,0,0,1,,0,Complete,2025-06-06 08:05:00 UTC,6,6,2025
43084,34335,F,17,France,Accessories,HDE,Women,2.9500000476837158,2.9500000476837158,0,0,1,0,,0,Complete,2025-08-10 17:12:00 UTC,1,8,2025
43119,34364,F,40,United States,Intimates,Fleur't,Women,74,74,0,0,1,0,,0,Complete,2024-08-22 13:03:00 UTC,5,8,2024
43135,34375,F,15,United States,Pants & Capris,Jones New York,Women,25,25,0,0,0,2,,0,Complete,2025-09-25 11:52:00 UTC,5,9,2025
43139,34378,F,42,France,Leggings,Diva,Women,6.7100000381469727,6.7100000381469727,0,0,0,0,,0,Complete,2023-01-22 06:46:00 UTC,1,1,2023
43139,34378,F,42,France,Plus,Shock Absorber,Women,79,79,0,0,0,0,,0,Complete,2023-01-22 06:46:00 UTC,1,1,2023
43140,34378,F,42,France,Blazers & Jackets,BBW Boutique,Women,49,49,0,0,1,3,,0,Complete,2023-08-09 06:46:00 UTC,4,8,2023
43140,34378,F,42,France,Outerwear & Coats,Outerwears,Women,69.989997863769531,69.989997863769531,0,0,1,3,,0,Complete,2023-08-09 06:46:00 UTC,4,8,2023
43143,34381,F,19,France,Dresses,Allegra K,Women,13.869999885559082,13.869999885559082,0,0,1,4,,0,Complete,2021-12-30 00:05:00 UTC,5,12,2021
43151,34387,F,23,United States,Pants & Capris,Dickies,Women,43.439998626708977,43.439998626708977,0,0,1,0,,0,Complete,2024-12-16 12:51:00 UTC,2,12,2024
43154,34387,F,23,United States,Accessories,Maui Jim,Women,299,299,0,0,2,4,,0,Complete,2024-10-07 12:51:00 UTC,2,10,2024
43185,34412,F,46,Brasil,Dresses,Jax,Women,101.98999786376952,101.98999786376952,0,0,0,1,,0,Complete,2019-07-17 07:57:00 UTC,4,7,2019
43187,34414,F,31,South Korea,Blazers & Jackets,Allegra K,Women,19.360000610351559,19.360000610351559,0,0,1,4,,0,Complete,2025-09-20 04:25:00 UTC,7,9,2025
43187,34414,F,31,South Korea,Plus,HUE,Women,25,25,0,0,1,4,,0,Complete,2025-09-20 04:25:00 UTC,7,9,2025
43190,34414,F,31,South Korea,Accessories,TrendsBlue,Women,8.9899997711181641,8.9899997711181641,0,0,2,4,,0,Complete,2025-09-08 04:25:00 UTC,2,9,2025
43190,34414,F,31,South Korea,Leggings,eloquii,Women,30,30,0,0,2,4,,0,Complete,2025-09-08 04:25:00 UTC,2,9,2025
43190,34414,F,31,South Korea,Jeans,Not Your Daughter's Jeans,Women,104,104,0,0,2,4,,0,Complete,2025-09-08 04:25:00 UTC,2,9,2025
43191,34416,F,16,China,Accessories,LibbySue,Women,20,20,0,0,1,1,,0,Complete,2024-06-26 11:11:00 UTC,4,6,2024
43191,34416,F,16,China,Jeans,Lee,Women,34.900001525878906,34.900001525878906,0,0,1,1,,0,Complete,2024-06-26 11:11:00 UTC,4,6,2024
43192,34416,F,16,China,Swim,Beach Joy,Women,32.9900016784668,32.9900016784668,0,0,2,2,,0,Complete,2022-05-09 11:11:00 UTC,2,5,2022
43196,34422,F,14,China,Intimates,Glamorise,Women,40,40,0,0,1,0,,0,Complete,2025-10-19 03:44:43.282508 UTC,1,10,2025
43204,34427,F,44,China,Dresses,Allegra K,Women,13.789999961853027,13.789999961853027,0,0,1,4,,0,Complete,2024-02-15 17:57:00 UTC,5,2,2024
43204,34427,F,44,China,Fashion Hoodies & Sweatshirts,TEXTILE Elizabeth and James,Women,145,145,0,0,1,4,,0,Complete,2024-02-15 17:57:00 UTC,5,2,2024
43205,34427,F,44,China,Tops & Tees,Life Is Good,Women,35.950000762939453,35.950000762939453,0,0,1,2,,0,Complete,2024-10-03 17:57:00 UTC,5,10,2024
43215,34432,F,37,France,Accessories,Maui Jim,Women,219,219,0,0,0,0,,0,Complete,2025-09-07 14:25:00 UTC,1,9,2025
43216,34433,F,42,United States,Pants & Capris,Carol Wright Gifts,Women,9.9899997711181641,9.9899997711181641,0,0,1,3,,0,Complete,2023-12-14 03:26:00 UTC,5,12,2023
43216,34433,F,42,United States,Blazers & Jackets,Allegra K,Women,14.619999885559082,14.619999885559082,0,0,1,3,,0,Complete,2023-12-14 03:26:00 UTC,5,12,2023
43220,34438,F,62,Brasil,Fashion Hoodies & Sweatshirts,FineBrandShop,Women,17.5,17.5,0,0,0,3,,0,Complete,2025-03-06 11:49:00 UTC,5,3,2025
43224,34441,F,62,China,Accessories,Nine West,Women,46.400001525878906,46.400001525878906,0,0,2,1,,0,Complete,2025-04-07 07:20:00 UTC,2,4,2025
43233,34447,F,25,China,Swim,Miraclesuit,Women,174.41000366210938,174.41000366210938,0,0,0,4,,0,Complete,2024-07-01 04:01:00 UTC,2,7,2024
43234,34448,F,34,South Korea,Intimates,Fullness,Women,35.9900016784668,35.9900016784668,0,0,0,4,,0,Complete,2022-02-22 03:49:00 UTC,3,2,2022
43235,34448,F,34,South Korea,Accessories,Coach,Women,130,130,0,0,2,2,,0,Complete,2025-03-23 03:49:00 UTC,1,3,2025
43246,34459,F,38,Germany,Sleep & Lounge,Carol Wright Gifts,Women,24.989999771118164,24.989999771118164,0,0,2,4,,0,Complete,2025-05-11 06:34:00 UTC,1,5,2025
43255,34467,F,25,United States,Jeans,Liverpool Jeans Company,Women,79,79,0,0,2,0,,0,Complete,2019-12-14 11:06:00 UTC,7,12,2019
43271,34479,F,17,China,Blazers & Jackets,Robert Rodriguez,Women,191.25,191.25,0,0,0,1,,0,Complete,2025-07-24 00:09:00 UTC,5,7,2025
43274,34481,F,53,Spain,Swim,JAG,Women,88,88,0,0,2,2,,0,Complete,2022-09-17 18:57:00 UTC,7,9,2022
43279,34483,F,43,Germany,Intimates,b.tempt'd by Wacoal,Women,32,32,0,0,1,2,,0,Complete,2025-09-23 03:07:00 UTC,3,9,2025
43284,34486,F,43,China,Sleep & Lounge,Carole Hochman,Women,78,78,0,0,0,0,,0,Complete,2025-09-06 13:53:00 UTC,7,9,2025
43284,34486,F,43,China,Maternity,7 For All Mankind,Women,198,198,0,0,0,0,,0,Complete,2025-09-06 13:53:00 UTC,7,9,2025
